"Môn học","Lớp","Chủ đề","Thể loại","Câu hỏi","Câu trả lời","Hướng dẫn giải","","","","","","",""
"Toán","6","Đại số","Bài tập trắc nghiệm","Thẻ tín dụng trả sau của bác Tám đang ghi nợ 2 000 000 đồng, sau khi bác Tám nộp vào 2 000 000 đồng thì bác Tám có bao nhiêu tiền trong tài khoản? Hãy dùng số nguyên để giải thích.

A. – 2 000 000 đồng

B. 2 000 000 đồng

C. 0 đồng

D. 4 000 000 đồng","C","Thẻ tín dụng đang ghi nợ 2 000 000 đồng được biểu diễn là: - 2 000 000 (đồng).

Bác Tám nộp vào tài khoản 2 000 000 đồng được biểu diễn là: + 2 000 000 (đồng).

Số tiền bác Tám có trong tài khoản là: (+ 2 000 000) + (-2 000 000) = 0 (đồng).","","","","","","",""
"Toán","6","Đại số","Bài tập trắc nghiệm","Tính nhanh các tổng sau: S = (45 – 3 756) + 3 756; 

A. 45

B. 7 467

C. 3756

D. – 3 711","A","S = (45 – 3 756) + 3 756 

= 45 – 3 756 + 3 756 

= 45 + [(– 3 756) + 3 756] 

= 45 + 0 = 45","","","","","","",""
"Toán","6","Đại số","Bài tập trắc nghiệm","Mũi khoan một giàn khoan trên biển đang ở độ cao 5m so với mực nước biển, chú công nhân điều khiển nó hạ xuống 10m. Vậy mũi khoan ở độ cao nào (so với mực nước biển) sau khi hạ?

A. 10m

B. -10m

C. 5m

D. -5m","D","Mũi khoan đang ở độ cao: 5 – 10 = -5 (m) so với mực nước biển.","","","","","","",""
"Toán","6","Đại số","Bài tập trắc nghiệm","Thực hiện các phép tính sau: 4 + (-7) + (-5) + 12;  

A. - 20

B. 4   

C. -4

D. - 28        ","B","4 + (-7) + (-5) + 12 

= 4 + [(-7) + (-5)] + 12  

= 4 + (-12) + 12

= 4 + [(-12) + 12]

= 4 + 0

= 4","","","","","","",""
"Toán","6","Đại số","Bài tập trắc nghiệm","Vào mùa mưa, mực nước trung bình của một hồ chứa cao hơn 5m so với mực nước thông thường. Vào mùa khô, mực nước trung bình của hồ chứa đó lại thấp hơn 3m so với mực nước thông thường. Mực nước trung bình của hồ chứa nước đó vào mùa mưa và mùa khô chênh lệch bao nhiêu?

A. 2m

B. 8m

C. 5m

D. -3m","B","Số nguyên biểu thị mực nước mùa mưa so với mực nước thông thường của hồ đó là: 5m.

Số nguyên biểu thị mực nước mùa khô so với mực nước thông thường của hồ đó là: -3m.

Mức chênh lệch của mực nước trung bình của hồ đó vào mùa mưa với mùa khô là: 

5 – (-3) = 5 + 3 = 8m. 

Vậy mực nước trung bình của hồ chứa nước đó vào mưa chênh lệch 8m so với mực nước trung bình của hồ đó vào mùa khô.","","","","","","",""
"Toán","6","Đại số","Bài tập trắc nghiệm","ại câu lạc bộ Toán học, ba bạn Lâm, Hùng và Khánh tranh luận với nhau:

Bạn Lâm khẳng định luôn tìm được hai số nguyên mà hiệu của chúng lớn hơn cả số trừ và số bị trừ; bạn Hùng thì bảo tìm được hai số nguyên mà hiệu của chúng chỉ lớn hơn số bị trừ; còn bạn Khánh cho rằng không thể tìm được hai số nguyên nào như bạn Lâm và Hùng khẳng định. Theo em, bạn nào sai? 

A. Bạn Lâm

B. Bạn Hùng

C. Bạn Khánh

D. Cả ba bạn đều sai","C","Bạn Lâm và bạn Hùng đều đúng.

Với hai số nguyên là 2 và (-3), ta có 2 – (-3) = 2 + 3 = 5 và 5 > 2, 5 > (-3). Do đó bạn Lâm đúng.

Với hai số nguyên là 15 và 7, ta có 15 – 7 = 8 và 8 > 7. Do đó bạn Hùng đúng.

Vì vậy bạn Khánh sai.","","","","","","",""
"Toán","6","Đại số","Bài tập trắc nghiệm","ìm x, biết: 12 987 – x – [(-720) + 1 247 – 247] = 12 987.

A. 280

B. -280

C. 12 707

D. -12 707","B","12 987 – x – [(-720) + 1 247 – 247] = 12 987

12 987 – x – [(-720) + 1 000] = 12 987

12 987 – x – 280 = 12 987

12 987 – (x + 280) = 12 987

x + 280 = 12 987 – 12 987

x + 280 = 0

x = 0 – 280

x = 0 + (-280)

x = -280.

Vậy x = -280.","","","","","","",""
"Toán","6","Đại số","Bài tập trắc nghiệm","Tích của các số nguyên âm có số thừa số là số lẻ thì:

A. là số lẻ

B. là số chẵn

C. là số dương

D. là số âm","D","Tích của các số nguyên âm có số thừa số là số lẻ thì mang dấu âm.","","","","","","",""
"Toán","6","Đại số","Bài tập trắc nghiệm","Cho tích 213.3 = 639. Từ đó suy ra nhanh kết quả của các tích sau: (- 213).3; 

A. -639

B. 639

C. 1 278

D. -1 278","A","Ta có: 213.3 = 639

Từ đó suy ra: 

(- 213).3 = - 639","","","","","","",""
"Toán","6","Đại số","Bài tập trắc nghiệm","Một xí nghiệp may gia công có chế độ thưởng và phạt như sau: Một sản phẩm tốt được thưởng 50 000 đồng, một sản phẩm có lỗi bị phạt 40 000 đồng. Chị Mai làm được 20 sản phẩm tốt và 4 sản phẩm bị lỗi. Chị Mai nhận được bao nhiêu tiền?

A. 84 000 đồng

B. 1 000 000 đồng

C. -160 000 đồng

D. 840 000 đồng","D","Chị Mai nhận được số tiền là: 

20. (+50 000) + 4. (-40 000) = 1 000 000 + (- 160 000) = 840 000 (đồng)

Vậy chị Mai nhận được 840 000 đồng.","","","","","","",""
"Toán","6","Đại số","Bài tập trắc nghiệm","Tính tổng hai tích sau: a = (-2).(-3) và c = (+3).(+2);      

A. a + c = 6

B. a + c = 12

C. a + c = -12

D. a + c = -6             ","B","a = (-2).(-3) = 2.3 = 6;

c = (+3).(+2) = 3.2 = 6;

suy ra a + c = 6 + 6 = 12","","","","","","",""
"Toán","6","Đại số","Bài tập trắc nghiệm","P là tích của 8 số nguyên khác 0 trong đó có đúng 4 số dương. Q là tích của 6 số nguyên khác 0 trong đó có duy nhất một số dương. Hãy cho biết P và Q là số dương hay số âm. 

A. P dương, Q âm

B. P âm, Q dương

C. P, Q đều âm

D. P, Q đều dương","A","P là tích của 8 số nguyên khác 0 và có đúng 4 số dương nên 4 số còn lại nguyên âm. 

Mà tích của 4 số nguyên dương là một số nguyên dương, tích của 4 số nguyên âm còn lại cùng là một số nguyên dương. Do đó P dương.

Q là tích của 6 số nguyên khác 0 trong đó có duy nhất một số dương nên 5 số còn lại là số nguyên âm và tích của 5 số nguyên âm cũng là một số nguyên âm. Do đó Q âm.","","","","","","",""
"Toán","6","Đại số","Bài tập trắc nghiệm","Tìm số nguyên x thỏa mãn: (x – 6).(x – 3) = 0;                         

A. x = 6

B. x = 3

C. x = -6, x = -3

D. x = 6, x = 3           ","D","(x – 6).(x – 3) = 0

TH1: x – 6 = 0

x = 6.

TH2: x – 3 = 0

x = 3

Vậy x = 6 hoặc x = 3.               ","","","","","","",""
"Toán","6","Đại số","Bài tập trắc nghiệm","Tìm các số nguyên x, biết: 100 : (x – 7) = 1

A. x = 7

B. x = 93

C. x = 107

D. x = -7            ","C","100 : (x – 7) = 1

x – 7 = 100:1

x – 7 = 100

x = 100 + 7

x = 107.

Vậy x = 107.","","","","","","",""
"Toán","6","Đại số","Bài tập trắc nghiệm","Sau một quý kinh doanh, bác Ba lãi được 60 triệu đồng, còn chú Tư lại lỗ 12 triệu đồng. Em hãy tính xem bình quân trong một tháng mỗi người lãi hay lỗ bao nhiêu tiền?

A. Bác Ba lãi 20 triệu đồng, bác Tư lỗ 4 triệu đồng

B. Bác Ba lãi 60 triệu đồng, bác Tư lỗ 12 triệu đồng

C. Bác Ba lãi 30 triệu đồng, bác Tư lỗ 6 triệu đồng

D. Bác Ba lãi 10 triệu đồng, bác Tư lỗ 2 triệu đồng","A","Ta có: Một quý sẽ gồm có 3 tháng.

Trong một tháng số tiền lãi của bác Ba: 60:3 = 20 (triệu đồng)

Trong một tháng số tiền lỗ của bác Tư: 12:3 = 4 (triệu đồng)

Vậy bình quân trong một tháng số tiền lãi/lỗ của mỗi người là:

Bác Ba lãi: 20 triệu đồng (Có 20 triệu đồng).

Bác Tư lỗ: 4 triệu đồng (Có - 4 triệu đồng).","","","","","","",""
"Toán","6","Đại số","Bài tập trắc nghiệm","Tìm các số nguyên dương x, sao cho: x chia hết cho 18

A. x ∈ {1; 2; 3; 6; 9; 18}

B. x ∈ {0; 18; 36; 54; …}

C. x ∈ {18; 36; 54; …}

D. x ∈ {…; -36; -18; 0; 18; 36; 54; …}","C","Vì x chia hết cho 18 nên x thuộc tập B(18) = {…; -36; -18; 0; 18; 36; 54; …}.

Mà x là số nguyên dương nên x ∈ {18; 36; 54; …}

Vậy x ∈ {18; 36; 54; …}.","","","","","","",""
"Toán","6","Đại số","Bài tập trắc nghiệm","Tìm các số nguyên x, sao cho: 2x – 3 là bội của x + 1

A. x = 0

B. x ∈ {0; -2; 4; -6}

C. x ∈ {0; -2; 4}

D. x ∈ {4; -6}","B","Ta có 2x – 3 = 2x + 2 – 5 = 2(x + 1) – 5 

Vì 2x – 3 là bội của x + 1 nên 2x – 3 chia hết cho x + 1.
 Mà 2(x + 1) chia hết cho x + 1 nên 5 phải chia hết cho x + 1 hay x + 1 thuộc Ư(5) = {1; -1; 5; -5}.

Suy ra x ∈ {0; -2; 4; -6}.

Vậy x ∈ {0; -2; 4; -6}.","","","","","","",""
"Toán","6","Hình học","Bài tập trắc nghiệm"," Cho phát biểu sau: “……….. là hình có ba cạnh bằng nhau và ba góc bằng nhau bằng 600. Điền từ thích hợp vào chỗ trống.

A. Hình vuông

B. Hình lục giác đều

C. Hình tam giác đều

D. Cả A, B và C đều sai.","C","Tam giác đều là hình có ba cạnh bằng nhau và ba góc bằng nhau bằng 600.

","","","","","","",""
"Toán","6","Hình học","Bài tập trắc nghiệm","Hình lục giác đều là hình:

A. Có 6 cạnh.

B. Có 5 cạnh bằng nhau.

C. Có 4 cạnh bằng nhau.

D. Có 6 cạnh bằng nhau.","D","Hình lục giác đều là hình có 6 cạnh bằng nhau.","","","","","","",""
"Toán","6","Hình học","Bài tập trắc nghiệm","Hình lục giác đều có bao nhiêu đường chéo?

A. 1

B. 2

C. 3

D. 6","C","Hình lục giác đều có tất cả ba đường chéo.","","","","","","",""
"Toán","6","Hình học","Bài tập trắc nghiệm","Hình lục giác đều có đường chéo chính dài 18 cm. Số đo cạnh của hình lục giác đều là:

A. 18cm

B. 6cm

C. 12cm

D. 9cm","D","Do đó cạnh tam giác đều bằng: 18:2 = 9cm.

Mà cạnh của tam giác đều cũng chính là cạnh của hình lục giác đều.

Vậy số đo cạnh của hình lục giác đều có đường chéo chính dài 18cm là: 9cm.","","","","","","",""
"Toán","6","Hình học","Bài tập trắc nghiệm","Cho hình chữ nhật MNPQ, ta có:

A. MN = NP.

B. MP = MN.

C. PQ = NP.

D. MP = NQ.","D","Hình chữ nhật MNPQ có các cạnh đối bằng nhau, hai đường chéo bằng nhau nên MN = PQ, MP = NQ.

Đo đó D đúng.","","","","","","",""
"Toán","6","Hình học","Bài tập trắc nghiệm","Cho hình chữ nhật ABCD có AB = 5cm, BC = 2cm thì:

A. CD = 5cm

B. CD = 2cm

C. CD = 7cm

D. CD = 3cm.","A","Vì ABCD là hình chữ nhật nên AB = CD = 5cm. ","","","","","","",""
"Toán","6","Hình học","Bài tập trắc nghiệm","Diện tích hình bình hành có chiều dài một cạnh 20 cm và chiều cao tương ứng 5 cm là:

A. 50 cm2

B. 100 cm2

C. 10 cm2

D. 5 cm2","B","Diện tích hình bình hành là: 20.5 = 100 (cm2).

Vậy diện tích hình bình hành là 100 cm2 ","","","","","","",""
"Toán","6","Hình học","Bài tập trắc nghiệm","Diện tích của một hình thoi là 100 m2 và một đường chéo dài 20 dm. Độ dài đường chéo còn lại là:

A. 50 dm

B. 25 m

C. 50 m

D. 5 dm","B","Đổi 20 dm = 2m.

Độ dài đường chéo còn lại là: 100:2:2 = 25m.","","","","","","",""
"Toán","6","Hình học","Bài tập trắc nghiệm","ình chữ nhật có chu vi bằng 28 cm. Tính diện tích của hình chữ nhật đó biết chiều dài hơn chiều rộng 6cm.

A. 24 cm2

B. 187 cm2

C. 66 cm2

D. 40 cm2","D","hiều rộng hình chữ nhật là: (28:2 – 6):2 = 4 (cm).

Chiều dài hình chữ nhật là: 6 + 4 = 10 (cm).

Diện tích hình chữ nhật là: 4.10 = 40 (cm2).","","","","","","",""
"Toán","6","Hình học","Bài tập trắc nghiệm","Hình thang cân có độ dài hai cạnh đáy là 5 m và 3,2 m; chiều cao là 4 m. Diện tích của hình thang cân này là:

A. 8,2 m2

B. 4,1 m2

C. 16,4 m2

D. 14,8 m2","C","Diện tích hình thang cân là: (5 + 3,2).4:2 = 16,4 (m2) .

Vậy diện tích hình thang cân là 16,4 m2","","","","","","",""
"Toán","6","Hình học","Bài tập trắc nghiệm","Chu vi hình thoi có cạnh 5dm là:

A. 20 cm

B. 200 dm

C. 25 dm

D. 200 cm","D","Chu vi của hình thoi là: 4.5 = 20 dm = 200 cm.","","","","","","",""
"Toán","6","Hình học","Bài tập trắc nghiệm","Một mảnh giấy hình chữ nhật có chiều dài 12cm và diện tích mảnh giấy hình chữ nhật là 96 cm2. Tính chu vi mảnh vườn hình chữ nhật:

A. 8 cm

B. 30 cm 

C. 40 cm

D. 60 cm","C","Chiều rộng của mảnh vườn hình chữ nhật là: 96:12 = 8 cm.

Chu vi của mảnh vườn hình chữ nhật là: 2.(8 + 12) = 40 cm.","","","","","","",""
"Toán","6","Hình học","Bài tập trắc nghiệm"," Một hình thang cân có diện tích 200 m2 và chiều cao là 10m. Tính tổng độ dài hai đáy của hình thang cân:

A. 40 m

B. 20 m

C. 10 m

D. 2 m","A","Trung bình cộng hai đáy là: 200:10 = 20 m.

Vậy tổng độ dài hai đáy là: 20.2 = 40m.","","","","","","",""
"Toán","6","Hình học","Bài tập trắc nghiệm","ác An muốn làm hàng rào cho khu vườn hình vuông trồng hoa hồng của mình. Biết khu vườn có cạnh 5m, tính độ dài hàng rào?

A. 25m

B. 20m

C. 10m

D. 5m","B","Độ dài hàng rào chính là chu vi khu vườn.

 Chu vi khu vườn là: 4.5 = 20m.

Vậy độ dài khu vườn của bác An là: 20m.","","","","","","",""
"Toán","6","Hình học","Bài tập trắc nghiệm"," Một mảnh vườn có hình dạng như hình vẽ bên. Để tính diện tích mảnh vườn, người ta chia nó thành hình thang cân ABCD và hình bình hành ADEF có kích thước như sau: BC = 30 m; AD = 42 m, BM = 22 m, EN = 28 m. Hãy tính diện tích mảnh vườn này.
A. 792 m2

B. 1 176 m2

C. 1 968 m2

D. 1 878 m2","C","iện tích hình thang cân ABCD là: (30 + 42).22:2 = 792 (m2).

Diện tích hình bình hành ADEF là: 42.28 = 1176 (m2)

Diện tích mảnh vườn là: 792 + 1176 = 1968 (m2).

Vậy diện tích mảnh vườn là 1968 m2","","","","","","",""
"Toán","6","Hình học","Bài tập trắc nghiệm","Phát biểu nào dưới đây là đúng?

A. Mỗi đường chéo là một trục đối xứng của hình chữ nhật.

B. Mỗi đường thẳng đi qua tâm một đường tròn là trục đối xứng của hình tròn.

C. Mỗi đường thẳng đi qua trung điểm của hai cạnh đối diện là trục đối xứng của hình thoi.

D. Mỗi đường chéo là một trục đối xứng của hình bình hành.","B","Trục đối xứng của hình chữ nhật là hai đường thẳng đi qua trung điểm của hai cạnh đối nhau. Do đó A sai.

Mỗi đường thẳng đi qua tâm một đường tròn là trục đối xứng của hình tròn. Do đó B đúng.

Mỗi đường chéo là một trục đối xứng của hình thoi. Do đó C sai.

Hình bình hành không có trục đối xứng. Do đó D sai.","","","","","","",""
"Toán","6","Hình học","Bài tập trắc nghiệm","Tâm đối xứng của hình tròn là:

A. Tâm của đường tròn

B. Một điểm bất kì nằm bên trong đường tròn

C. Một điểm bất kì nằm trên đường tròn

D. Một điểm bất kì nằm bên ngoài đường tròn.","A","Tâm đối xứng của hình tròn là tâm của đường tròn.","","","","","","",""
"Toán","6","Hình học","Bài tập trắc nghiệm"," Hình nào dưới đây không có tâm đối xứng

A. Hình bình hành

B. Hình thoi

C. Hình chữ nhật

D. Hình thang cân","D","Hình thang cân là hình không có tâm đối xứng.","","","","","","",""
"Toán","6","Hình học","Bài tập trắc nghiệm","Trong các hình: Hình bình hành, hình chữ nhật, hình vuông, hình lục giác đều, hình thoi thì có bao nhiêu hình không có tâm đối xứng?

A. 0

B. 1

C. 2

D. 3","A","Tất cả các hình trên đều có tâm đối xứng.

Do đó không có hình nào không có tâm đối xứng.","","","","","","",""
"Toán","6","Hình học","Bài tập trắc nghiệm","Cho đoạn thẳng MN dài 18cm. Biết O là tâm đối xứng của MN. Tính ON

A. 9cm

B. 8cm

C. 18cm

D. 6cm","A","Do O là tâm đối xứng của đoạn thẳng MN nên độ dài đoạn OM bằng độ dài ON bằng độ dài MN chia 2 bằng: 18:2 = 9 cm.","","","","","","",""
"Toán","6","Hình học","Bài tập trắc nghiệm","Chọn câu đúng.

A. Nếu ba điểm cùng thuộc một đường thẳng thì ba điểm đó không thẳng hàng

B. Nếu ba điểm không cùng thuộc một đường thẳng thì ba điểm đó thẳng hàng

C. Nếu ba điểm cùng thuộc một đường thẳng thì ba điểm đó thẳng hàng

D. Cả ba đáp án trên đều sai.","Từ định nghĩa ba điểm thẳng hàng ta thấy đáp án C đúng.","C","","","","","","",""
"Toán","6","Hình học","Bài tập trắc nghiệm"," Cho 5 điểm A, B, C, D, O sao cho 3 điểm A, B, C cùng thuộc đường thẳng d; 3 điểm B, C, D thẳng hàng và 3 điểm C, D, O không thẳng hàng. Hỏi điểm nào nằm ngoài đường thẳng d?

A. O, A

B. O

C. D

D. C,D","B","Vì ba điểm A, B, C thuộc d và B, C, D thẳng hàng nên D∈d

Mà C, D∈d nên nếu C, D, O không thẳng hàng thì O∉d

Vậy điểm O không thuộc đường thẳng d

Đáp án cần chọn là: B","","","","","","",""
